"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"98","1988","7","Maharashtra","Ratnagiri","156.4","309.6","1979.54","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.6","0.4","666.67","4.2","8.9","2119.05","0.1","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.8","0.7","0.0","0.1","82.3"
"98","1989","7","Maharashtra","Ratnagiri","151.7","360.9","2379.04","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.3","1000.0","0.0","0.0","0.0","0.6","0.5","833.33","4.9","9.9","2020.41","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.0","0.6","0.0","0.1","81.9"
"98","1990","7","Maharashtra","Ratnagiri","161.2","339.5","2106.08","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.7","0.4","571.43","4.5","11.2","2488.89","3.3","1.0","303.03","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.09","10900.0","0.0","0.0","0.0","45.2","0.9","0.0","0.1","82.8"
"98","1991","7","Maharashtra","Ratnagiri","160.0","342.3","2139.38","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.1","0.1","1000.0","0.4","0.2","500.0","4.6","9.1","1978.26","3.7","1.1","297.3","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.09","10900.0","0.0","0.0","0.0","48.2","0.8","0.0","0.0","81.6"
"98","1992","7","Maharashtra","Ratnagiri","160.7","333.2","2073.43","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.6","0.5","833.33","5.3","11.2","2113.21","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.5","1.2","0.3","0.1","81.6"
"98","1993","7","Maharashtra","Ratnagiri","161.2","355.0","2202.23","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.8","0.7","875.0","5.9","12.5","2118.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.6","1.1","0.0","0.1","78.2"
"98","1994","7","Maharashtra","Ratnagiri","162.8","371.1","2279.48","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.4","1000.0","0.0","0.0","0.0","0.7","0.5","714.29","6.3","12.9","2047.62","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","73.1","1.1","0.0","0.1","80.7"
"98","1995","7","Maharashtra","Ratnagiri","164.6","389.8","2368.17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","600.0","6.3","12.5","1984.13","0.8","0.3","375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.1","1.1","0.0","0.1","99.4"
"98","1996","7","Maharashtra","Ratnagiri","160.5","404.4","2519.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","600.0","6.3","13.3","2111.11","2.4","0.9","375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.1","1.3","0.0","1.0","106.1"
"98","1997","7","Maharashtra","Ratnagiri","154.1","377.1","2447.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.5","0.2","400.0","4.0","6.6","1650.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.75","17500.0","0.0","0.0","0.0","88.0","0.4","0.0","0.1","112.8"
"98","1998","7","Maharashtra","Ratnagiri","158.9","438.5","2759.6","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.1","0.1","1000.0","0.5","0.2","400.0","5.4","6.8","1259.26","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.1","1.2","0.0","0.0","141.7"
"98","1999","7","Maharashtra","Ratnagiri","159.8","374.1","2341.05","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.5","0.3","600.0","5.6","9.5","1696.43","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","67.4","1.3","0.0","0.1","141.5"
"98","2000","7","Maharashtra","Ratnagiri","158.6","364.6","2298.87","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.5","0.2","400.0","5.4","9.5","1759.26","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.9","0.3","0.3","0.0","142.7"
"98","2001","7","Maharashtra","Ratnagiri","157.3","407.6","2591.23","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.6","0.3","500.0","5.4","9.7","1796.3","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","104.8","0.3","0.3","0.0","143.2"
"98","2002","7","Maharashtra","Ratnagiri","157.7","321.4","2038.05","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.6","0.3","500.0","5.2","10.7","2057.69","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.9","0.2","0.2","0.0","143.2"
"98","2003","7","Maharashtra","Ratnagiri","158.4","484.5","3058.71","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","2000.0","0.0","0.0","0.0","0.6","0.3","500.0","5.3","9.5","1792.45","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","133.6","0.3","0.3","0.0","0.0"
"98","2004","7","Maharashtra","Ratnagiri","158.1","406.5","2571.16","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.0","0.0","0.0","0.6","0.3","500.0","5.3","9.6","1811.32","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","137.3","0.3","0.3","0.0","0.0"
"98","2005","7","Maharashtra","Ratnagiri","155.9","419.4","2690.19","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","2000.0","0.0","0.0","0.0","0.6","0.4","666.67","5.4","9.4","1740.74","0.4","0.3","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","140.7","0.6","0.3","0.0","0.0"
"98","2006","7","Maharashtra","Ratnagiri","156.8","440.4","2808.67","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","2000.0","0.0","0.0","0.0","0.5","0.3","600.0","5.7","9.0","1578.95","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2007","7","Maharashtra","Ratnagiri","155.9","410.49","2633.03","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.6","3000.0","0.0","0.0","0.0","0.6","0.5","833.33","5.9","10.53","1784.75","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2008","7","Maharashtra","Ratnagiri","156.0","417.1","2673.72","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.9","3000.0","0.0","0.0","0.0","0.6","0.3","500.0","5.9","8.3","1406.78","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","155.9","407.55","2614.18","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.9","3000.0","0.0","0.0","0.0","0.6","0.5","833.33","5.8","8.54","1472.41","0.2","0.07","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","156.0","430.11","2757.12","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.17","2925.0","0.0","0.0","0.0","0.7","0.32","457.14","5.8","9.17","1581.03","0.2","0.1","500.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","155.5","437.44","2813.12","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.28","2800.0","0.0","0.0","0.0","0.7","0.44","628.57","5.1","8.08","1584.31","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.65","0.43","0.0","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","150.7","428.18","2841.27","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.5","0.07","140.0","4.21","6.68","1586.7","0.2","0.08","400.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","111.23","3.08","0.0","0.06","0.0"
"98","2013","7","Maharashtra","Ratnagiri","148.9","451.6","3032.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","4.1","7.6","1853.66","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","9.67","8790.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2014","7","Maharashtra","Ratnagiri","142.5","448.3","3145.96","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.7","0.2","285.71","3.3","5.0","1515.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","138.2","370.2","2678.73","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.2","1333.33","0.02","0.01","500.0","1.5","0.6","400.0","2.91","4.41","1515.46","0.14","0.02","142.86","0.01","0.0","0.0","0.0","0.0","0.0","1.4","10.83","7735.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2016","7","Maharashtra","Ratnagiri","139.34","445.3","3195.78","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.2","3508.77","0.0","0.0","0.0","0.89","0.73","818.59","1.5","2.17","1446.67","0.06","0.02","355.56","0.0","0.0","600.0","0.0","0.0","0.0","1.3","13.1","10046.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","2017","7","Maharashtra","Ratnagiri","139.25","430.7","3093.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.37","2.64","1921.4","0.04","0.01","300.0","0.0","0.0","0.0","0.0","0.0","0.0","1.14","6.85","5998.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"99","1966","7","Maharashtra","Nasik","38.0","22.0","578.95","86.0","38.0","441.86","351.0","90.0","256.41","3.0","3.0","1000.0","19.0","6.0","315.79","6.0","4.0","666.67","59.0","27.0","457.63","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","8.4","54.2","6452.38","9.0","1.0","111.11","1.9","19.1","0.49","12.99","91.09"
"99","1967","7","Maharashtra","Nasik","36.0","38.0","1055.56","86.0","46.0","534.88","416.0","150.0","360.58","1.0","2.0","2000.0","21.0","7.0","333.33","6.0","4.0","666.67","45.0","30.0","666.67","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","8.1","53.0","6543.21","13.0","3.0","230.77","1.78","22.06","0.85","14.81","87.01"
"99","1968","7","Maharashtra","Nasik","34.0","34.0","1000.0","89.2","49.0","549.33","402.3","163.0","405.17","1.5","1.0","666.67","20.5","9.0","439.02","5.9","4.0","677.97","47.1","30.0","636.94","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","122.8","9446.15","10.1","1.0","99.01","1.8","20.1","0.8","13.4","118.6"
"99","1969","7","Maharashtra","Nasik","34.0","23.9","702.94","79.3","40.0","504.41","381.9","146.8","384.39","1.5","1.2","800.0","16.0","4.7","293.75","5.3","3.4","641.51","44.0","22.3","506.82","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","15.1","159.6","10569.54","9.0","1.3","144.44","1.8","22.1","0.7","15.4","110.9"
"99","1970","7","Maharashtra","Nasik","34.8","36.2","1040.23","78.0","56.4","723.08","361.1","170.8","473.0","1.6","1.6","1000.0","16.2","6.2","382.72","5.1","3.5","686.27","42.8","36.5","852.8","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","14.3","140.3","9811.19","10.5","1.3","123.81","1.9","26.6","1.0","19.8","89.1"
"99","1971","7","Maharashtra","Nasik","34.7","29.9","861.67","94.4","43.0","455.51","260.2","43.7","167.95","1.8","1.7","944.44","19.1","5.1","267.02","4.8","3.0","625.0","46.5","25.0","537.63","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","13.9","121.1","8712.23","8.4","1.8","214.29","1.8","23.7","1.2","16.6","54.4"
"99","1972","7","Maharashtra","Nasik","36.4","5.3","145.6","52.9","15.0","283.55","325.0","40.3","124.0","1.6","0.7","437.5","13.1","2.1","160.31","4.5","1.7","377.78","49.5","8.9","179.8","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","14.7","127.5","8673.47","7.7","1.8","233.77","1.8","22.4","0.8","15.3","63.5"
"99","1973","7","Maharashtra","Nasik","33.8","36.6","1082.84","87.4","61.9","708.24","384.9","170.7","443.49","1.8","2.3","1277.78","19.7","8.6","436.55","6.0","5.1","850.0","48.8","48.5","993.85","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","14.3","128.5","8986.01","2.6","0.5","192.31","1.7","25.2","0.8","16.4","75.5"
"99","1974","7","Maharashtra","Nasik","33.8","36.3","1073.96","94.3","66.9","709.44","333.7","106.5","319.15","1.9","1.8","947.37","23.8","10.5","441.18","5.9","5.6","949.15","56.1","42.9","764.71","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","17.1","174.7","10216.37","6.1","1.5","245.9","2.3","29.5","1.1","20.3","60.8"
"99","1975","7","Maharashtra","Nasik","35.8","59.5","1662.01","108.4","93.7","864.39","345.4","143.7","416.04","2.1","2.4","1142.86","21.0","8.2","390.48","6.8","5.5","808.82","54.7","56.0","1023.77","0.8","0.3","375.0","0.0","0.0","0.0","0.0","0.0","0.0","16.1","154.2","9577.64","2.3","0.8","347.83","2.5","26.9","0.9","18.1","60.8"
"99","1976","7","Maharashtra","Nasik","36.2","58.7","1621.55","119.5","97.1","812.55","332.1","152.7","459.8","2.0","3.0","1500.0","22.7","9.3","409.69","6.7","5.1","761.19","67.2","65.6","976.19","0.4","0.2","500.0","0.0","0.0","0.0","0.0","0.0","0.0","17.6","182.6","10375.0","3.5","0.4","114.29","2.7","24.1","0.2","15.0","83.3"
"99","1977","7","Maharashtra","Nasik","37.7","63.9","1694.96","113.2","81.4","719.08","295.8","124.7","421.57","1.1","1.8","1636.36","23.6","7.2","305.08","7.4","5.3","716.22","67.0","45.7","682.09","0.6","0.2","333.33","0.0","0.0","0.0","0.0","0.0","0.0","26.9","281.3","10457.25","3.8","0.5","131.58","2.7","29.2","0.7","20.4","76.9"
"99","1978","7","Maharashtra","Nasik","41.0","53.5","1304.88","108.1","78.0","721.55","301.5","115.2","382.09","1.4","2.1","1500.0","22.0","9.6","436.36","5.0","3.8","760.0","65.7","41.6","633.18","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","24.0","233.8","9741.67","3.1","0.8","258.06","3.2","33.0","0.9","19.3","74.6"
"99","1979","7","Maharashtra","Nasik","39.8","54.3","1364.32","119.5","100.0","836.82","347.2","154.3","444.41","1.0","2.7","2700.0","23.0","11.2","486.96","4.9","4.4","897.96","59.3","71.9","1212.48","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","17.1","179.6","10502.92","3.3","1.0","303.03","3.8","33.2","1.7","20.0","81.0"
"99","1980","7","Maharashtra","Nasik","40.6","45.2","1113.3","105.3","93.1","884.14","347.8","190.8","548.59","1.0","2.7","2700.0","21.8","9.7","444.95","5.2","3.7","711.54","58.3","63.6","1090.91","0.4","0.1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","19.7","213.8","10852.79","3.4","0.7","205.88","4.0","33.9","1.7","21.4","87.5"
"99","1981","7","Maharashtra","Nasik","39.7","57.8","1455.92","106.5","86.5","812.21","362.6","165.5","456.43","1.0","2.7","2700.0","23.4","11.5","491.45","5.2","4.6","884.62","55.4","51.7","933.21","0.3","0.1","333.33","0.2","0.1","500.0","0.0","0.0","0.0","19.3","212.4","11005.18","3.5","0.8","228.57","4.1","31.4","1.2","19.5","71.0"
"99","1982","7","Maharashtra","Nasik","38.8","41.2","1061.86","92.1","63.3","687.3","312.0","86.6","277.56","2.0","2.1","1050.0","22.2","9.6","432.43","4.8","4.0","833.33","58.6","47.1","803.75","0.4","0.1","250.0","0.1","0.0","0.0","0.0","0.0","0.0","19.7","208.0","10558.38","3.4","0.9","264.71","4.4","28.4","0.8","18.9","68.2"
"99","1983","7","Maharashtra","Nasik","40.0","54.7","1367.5","95.4","74.0","775.68","353.0","148.9","421.81","2.0","3.3","1650.0","25.1","13.7","545.82","5.7","4.4","771.93","66.5","71.3","1072.18","0.4","0.1","250.0","0.2","0.1","500.0","0.0","0.0","0.0","23.3","215.5","9248.93","3.5","0.5","142.86","4.4","31.4","1.3","19.4","73.9"
"99","1984","7","Maharashtra","Nasik","40.5","45.4","1120.99","92.8","72.0","775.86","358.2","87.7","244.84","1.7","2.1","1235.29","29.4","12.2","414.97","5.7","4.7","824.56","51.2","36.4","710.94","1.0","0.3","300.0","0.5","0.2","400.0","0.0","0.0","0.0","23.2","252.0","10862.07","3.8","0.5","131.58","4.7","28.7","1.7","18.3","72.6"
"99","1985","7","Maharashtra","Nasik","39.6","29.9","755.05","85.0","55.7","655.29","345.0","63.1","182.9","2.1","2.1","1000.0","32.6","10.9","334.36","5.6","3.9","696.43","34.6","13.6","393.06","1.0","0.2","200.0","0.0","0.0","0.0","0.0","0.0","0.0","20.4","185.3","9083.33","3.9","0.8","205.13","4.7","30.1","1.7","19.7","72.6"
"99","1986","7","Maharashtra","Nasik","39.0","21.0","538.46","67.7","44.6","658.79","341.0","66.0","193.55","4.0","3.0","750.0","34.0","9.0","264.71","6.0","4.0","666.67","34.0","17.2","505.88","0.9","0.2","222.22","0.9","0.4","444.44","0.0","0.0","0.0","20.1","173.6","8636.82","4.0","0.3","75.0","4.9","29.8","1.8","18.6","70.4"
"99","1987","7","Maharashtra","Nasik","36.0","31.0","861.11","76.0","64.0","842.11","362.0","186.0","513.81","7.0","6.0","857.14","37.0","13.0","351.35","6.0","4.0","666.67","34.0","25.0","735.29","0.9","0.5","555.56","0.9","0.4","444.44","0.0","0.0","0.0","26.3","228.0","8669.2","2.0","0.2","100.0","6.5","22.2","1.1","16.6","66.1"
"99","1988","7","Maharashtra","Nasik","37.3","46.9","1257.37","89.0","107.4","1206.74","367.3","210.9","574.19","7.3","6.1","835.62","41.7","28.4","681.06","7.0","5.3","757.14","46.6","40.6","871.24","0.3","0.1","333.33","3.7","1.1","297.3","0.0","0.0","0.0","24.8","246.5","9939.52","2.6","0.2","76.92","7.7","34.3","1.0","19.9","24.6"
"99","1989","7","Maharashtra","Nasik","38.8","39.1","1007.73","82.5","89.1","1080.0","363.3","242.5","667.49","6.9","6.2","898.55","46.8","23.5","502.14","6.5","5.6","861.54","46.8","44.5","950.85","0.5","0.1","200.0","0.0","0.0","0.0","0.0","0.0","0.0","28.4","289.7","10200.7","0.5","0.1","200.0","9.5","40.7","0.6","23.9","33.0"
"99","1990","7","Maharashtra","Nasik","39.5","41.8","1058.23","88.8","90.9","1023.65","371.6","236.0","635.09","10.0","8.6","860.0","50.0","24.5","490.0","7.5","5.8","773.33","50.0","41.2","824.0","0.2","0.1","500.0","1.0","0.5","500.0","1.6","1.5","937.5","29.8","333.01","11174.83","1.7","0.53","311.76","14.1","42.2","0.7","23.6","21.3"
"99","1991","7","Maharashtra","Nasik","41.5","31.9","768.67","68.9","57.7","837.45","345.5","141.7","410.13","12.0","13.9","1158.33","39.2","17.6","448.98","8.5","4.3","505.88","52.5","27.4","521.9","0.0","0.0","0.0","3.0","1.1","366.67","0.4","0.3","750.0","33.8","376.62","11142.6","0.7","0.12","171.43","17.6","44.5","1.7","27.0","68.0"
"99","1992","7","Maharashtra","Nasik","41.8","49.1","1174.64","60.6","75.8","1250.83","362.0","376.8","1040.88","16.1","14.8","919.25","46.6","22.3","478.54","8.6","7.7","895.35","44.0","48.4","1100.0","0.7","0.3","428.57","4.1","2.1","512.2","0.5","0.5","1000.0","28.8","250.86","8710.42","0.5","0.14","280.0","20.6","40.3","1.8","23.1","63.5"
"99","1993","7","Maharashtra","Nasik","46.1","57.9","1255.97","64.8","94.3","1455.25","345.6","167.6","484.95","18.5","32.7","1767.57","52.1","29.8","571.98","9.5","8.4","884.21","45.6","38.1","835.53","0.3","0.1","333.33","3.0","1.8","600.0","1.7","2.3","1352.94","20.6","169.66","8235.92","0.3","0.09","300.0","23.2","39.9","1.6","21.3","59.3"
"99","1994","7","Maharashtra","Nasik","44.7","55.3","1237.14","72.8","120.1","1649.73","363.6","290.5","798.95","16.1","18.7","1161.49","57.9","39.8","687.39","9.2","5.9","641.3","48.9","37.5","766.87","0.5","0.1","200.0","2.5","1.2","480.0","3.1","3.5","1129.03","30.9","285.59","9242.39","0.9","0.27","300.0","24.6","44.4","1.6","23.3","60.5"
"99","1995","7","Maharashtra","Nasik","38.7","37.0","956.07","61.9","82.7","1336.03","333.3","167.6","502.85","16.3","25.7","1576.69","48.8","25.1","514.34","8.0","0.4","50.0","40.0","29.0","725.0","0.1","0.1","1000.0","1.2","0.7","583.33","2.0","2.2","1100.0","30.5","264.52","8672.79","2.3","0.32","139.13","30.4","43.6","0.5","23.1","55.4"
"99","1996","7","Maharashtra","Nasik","42.0","60.5","1440.48","73.8","106.9","1448.51","372.5","421.5","1131.54","17.9","26.8","1497.21","52.4","33.8","645.04","8.1","5.1","629.63","50.0","53.8","1076.0","0.6","0.3","500.0","1.6","1.0","625.0","1.9","2.6","1368.42","24.5","213.71","8722.86","2.8","0.65","232.14","30.0","48.2","0.5","26.0","51.5"
"99","1997","7","Maharashtra","Nasik","44.2","59.1","1337.1","69.9","90.3","1291.85","337.2","211.6","627.52","16.8","25.1","1494.05","52.4","24.8","473.28","8.5","4.1","482.35","46.3","38.5","831.53","0.6","0.3","500.0","1.0","0.9","900.0","2.6","2.7","1038.46","12.4","117.12","9445.16","6.0","0.92","153.33","33.3","49.5","0.5","26.6","60.0"
"99","1998","7","Maharashtra","Nasik","45.6","57.2","1254.39","83.9","112.2","1337.31","387.5","403.3","1040.77","17.6","35.0","1988.64","60.3","39.7","658.37","9.3","4.3","462.37","45.7","46.5","1017.51","0.7","0.3","428.57","2.0","0.8","400.0","5.9","8.6","1457.63","23.7","213.83","9022.36","4.2","0.75","178.57","29.2","52.3","1.3","34.4","49.9"
"99","1999","7","Maharashtra","Nasik","47.8","57.2","1196.65","85.7","122.6","1430.57","360.5","211.9","587.79","20.5","29.4","1434.15","60.0","39.3","655.0","8.7","4.5","517.24","42.6","34.2","802.82","0.7","0.2","285.71","1.6","0.7","437.5","8.3","13.3","1602.41","23.9","200.57","8392.05","5.8","1.65","284.48","33.6","57.1","1.4","34.0","47.9"
"99","2000","7","Maharashtra","Nasik","45.6","39.8","872.81","39.4","44.5","1129.44","346.5","186.9","539.39","22.6","14.8","654.87","24.2","10.9","450.41","8.6","3.0","348.84","37.7","22.3","591.51","0.7","0.2","285.71","1.4","0.8","571.43","7.5","8.8","1173.33","25.1","228.45","9101.59","5.7","0.97","170.18","17.6","40.4","1.3","38.9","49.8"
"99","2001","7","Maharashtra","Nasik","46.6","56.3","1208.15","36.8","48.9","1328.8","324.2","179.9","554.9","28.9","64.9","2245.67","28.2","14.0","496.45","8.9","3.8","426.97","36.1","24.1","667.59","0.6","0.2","333.33","1.4","0.5","357.14","5.5","10.0","1818.18","23.6","184.69","7825.85","6.2","0.66","106.45","17.6","18.2","1.0","17.1","50.5"
"99","2002","7","Maharashtra","Nasik","49.1","43.9","894.09","35.0","49.5","1414.29","320.3","258.5","807.06","33.5","87.5","2611.94","31.2","17.3","554.49","9.0","6.8","755.56","36.4","34.8","956.04","0.7","0.3","428.57","1.1","0.4","363.64","7.5","7.9","1053.33","23.3","165.3","7094.42","5.4","1.14","211.11","17.5","33.2","0.9","32.2","50.7"
"99","2003","7","Maharashtra","Nasik","50.6","66.3","1310.28","35.5","41.3","1163.38","316.8","196.7","620.9","37.4","90.6","2422.46","30.6","16.4","535.95","8.5","3.5","411.76","37.5","28.3","754.67","0.7","0.3","428.57","0.9","0.3","333.33","8.9","20.0","2247.19","20.4","115.94","5683.33","7.2","0.8","111.11","25.0","61.8","1.0","60.6","0.0"
"99","2004","7","Maharashtra","Nasik","50.8","70.2","1381.89","55.6","81.3","1462.23","315.2","244.5","775.7","40.3","87.47","2170.47","39.1","24.5","626.6","9.2","6.5","706.52","37.4","32.1","858.29","0.7","0.2","285.71","0.7","0.4","571.43","20.3","37.4","1842.36","12.1","67.29","5561.16","14.1","3.4","241.13","25.9","78.5","1.1","77.19","0.0"
